Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Query,Method,Rank,Similarity Score (%),Text,Psalm Num,Verse,Scored,Letter,Score
926,926,926,926,926,926,"Blessed is God, who illuminate and sanctifieth every man that cometh into the world: now and ever, and unto ages of ages. ",TF-IDF + GloVe,2,13.98,Bible,122,1An ode of ascents Ilift my eyes to You Whodwell in heaven Behold as the eyes of servants look to the hands of their masters As the eyes of the maidservant look to the hands of her mistress So our eyes look to the Lord our God Until He shall have compassion on us Have mercy on us O Lord have mercy on us For we are greatly filled with contempt Our soul is greatly filled with it We are a disgrace to those who prosper And a contempt to the arrogant,True,C,1
938,938,938,938,938,938,"Blessed is God, who illuminate and sanctifieth every man that cometh into the world: now and ever, and unto ages of ages. ",SBERT,2,97.09,Psalter,147,"Praise the Lord, O Jerusalem; praise thy God, O Zion. For He hath strengthened the bars of thy gates; He hath blessed thy children within thee. He maketh peace in thy borders, and filleth thee with the fat of the wheat. He sendeth forth His commandment to the earth; His word runneth very swiftly. He giveth His snow like wool; He scattereth the mist like ashes. He casteth forth His ice like morsels; who shall stand before His cold? He shall send out His word, and melt them; His wind shall blow, and the waters shall flow. He sheweth His word unto Jacob, His statutes and His judgments unto Israel. He hath not dealt so with every nation, neither hath He shewed His judgments unto them.",True,D,0
637,637,637,637,637,637,"Psalms that reflect on human mortality and the fragility of life in contrast with the eternal nature of God, including meditations on time, death, and divine permanence",BERT,3,71.57,Psalter,16,"Hear my right, O Lord; attend unto my supplication. Give ear unto my prayer, that goeth not out of feigned lips. Let my judgment come forth from Thy presence; let mine eyes behold the things that are equal. Thou hast proved mine heart; Thou hast visited it in the night; Thou hast tried me by fire, and unrighteousness hath not been found in me. That my mouth may not speak the works of men, for the sake of the words of Thy lips have I kept hard ways. Set Thou my goings in Thy paths, that my footsteps slip not. I have cried, for Thou hast heard me, O God; incline Thine ear unto me, and hear my words. Shew Thy marvellous mercies, O Thou that savest them which put their hope in Thee. From them that have resisted Thy right hand, keep me, O Lord, as the apple of Thine eye. Thou wilt shelter me with the covert of Thy wings, from the face of the ungodly that have troubled me. Mine enemies have compassed my soul; they are inclosed in their own fat, their mouth hath spoken proudly. They cast me forth, and now have compassed me about; they have set their eyes bowing down to the earth. They have taken me like as a lion that is ready for his prey, and as it were a young lion lurking in secret places. Arise, O Lord, prevent them, and supplant them; deliver my soul from the ungodly, Thy sword from the enemies of Thine hand. From Thy few of the earth, O Lord, do Thou separate them in their life; their belly is filled with Thy hid treasures. They have satisfied themselves with swine, and have left the rest of their substance to their babes. As for me, I shall appear before Thy face in righteousness; I shall be satisfied when Thy glory appeareth unto me.",True,D,3
647,647,647,647,647,647,"Psalms that reflect on human mortality and the fragility of life in contrast with the eternal nature of God, including meditations on time, death, and divine permanence",TF-IDF,3,8.25,Psalter,74,"Unto Thee, O God will give thanks; unto Thee will we give thanks, and call upon Thy name. I will tell of all Thy wondrous works. When I shall be given the appointed time, I will judge uprightly. The earth and all the inhabitants thereof are melted; I have made fast the pillars of it. I said unto the transgressors, Transgress not; and to the sinners, Lift not up the horn. Lift not up your horn on high, and speak not unrighteousness against God. For judgment cometh neither from the outgoings of the sun, nor from the west, nor from the desert mountains; for God is judge. He putteth down one, and raiseth up another; for in the hand of the Lord is a cup full of unmingled wine. And He hath turned it from this side to that, but the dregs thereof are not wholly emptied out; all the sinners of the earth shall drink of them. But I will rejoice for ever; I will sing praises to the God of Jacob. All the horns of the sinners also will I break, but the horn of the righteous shall be exalted.",True,C,2
640,640,640,640,640,640,"Psalms that reflect on human mortality and the fragility of life in contrast with the eternal nature of God, including meditations on time, death, and divine permanence",SBERT,3,96.22,Psalter,150,"Praise God in His holy ones; praise Him in the firmament of His power. Praise Him for His mighty acts; praise Him according to the multitude of His greatness. Praise Him with the sound of the trumpet; praise Him with the psaltery and harp. Praise Him with the timbrel and dance; praise Him with the strings and pipe. Praise Him with the tuneful cymbals; praise Him with the joyful cymbals. Let everything that hath breath praise the Lord. I was the least among my brethren, and the youngest in the house of my father; I shepherded my father's sheep. My hands made an instrument, and my fingers tuned a psaltery. And who shall tell my Lord? The Lord Himself shall hear. He sent His angel, and took me from my father's sheep, and anointed me with the oil of His anointing. My brethren were comely and tall, but the Lord took not pleasure in them. I went forth to meet the Philistine, and he cursed me by his idols. But I drew his own sword, and cut off his head; and I took away the reproach from the sons of Israel. THE NINE ODES THE FIRST ODE An Ode of Moses in the Exodus. (Exodus 15: 119) When he had altogether drowned Pharaoh in the deep, Moses said, Let us sing unto the Lord, for He is gloriously glorified. Let us sing unto the Lord, for He is gloriously glorified; the horse and his rider hath He thrown into the sea. He was to me a helper and protector for salvation. He is my God, and I will glorify Him; my father's God, and I will exalt Him. The Lord breaking wars; LORD is His name. Pharaoh's chariots and his hosts hath He cast into the sea; the chosen mounted captains hath He plunged into the Red Sea. He covered them with the sea; they sank into the depths as a stone. Thy right hand, O Lord, is glorified in strength; Thy right hand, O Lord, hath dashed in pieces the enemy; and in the abundance of Thy glory hast Thou crushed the adversaries. Thou sentest forth Thy wrath; it consumed them as stubble. And through the breath of Thine anger the waters parted asunder; the waters were congealed as a wall, the waves were congealed in the midst of the sea. For 14 verses The enemy said, I will pursue, I will overtake, I will divide the spoil, I will satisfy my soul, I will destroy with my sword; my right hand shall have the dominion. Thou sentest forth Thy wind, the sea covered them; they sank as lead in the mighty water. For 12 verses Who is like unto Thee, O Lord, among the gods? Who is like Thee, glorious in holiness, marvellous in glories, doing wonders? Thou stretchedst out Thy right hand; the earth swallowed them. For 10 verses Thou in Thy righteousness hast guided this Thy people which Thou hast redeemed; Thou calledst them in Thy strength to Thy holy habitation. The nations heard, and were angry; pangs took hold upon the inhabitants of Philistia. For 8 verses Then the princes of Edom made haste, the princes also of the Moabites; trembling took hold upon them; all the inhabitants of Canaan melted away. Let fear and trembling fall upon them; by the greatness of Thine arm let them become as stone, For 6 verses Till Thy people pass over, O Lord; till they pass over, this people, which Thou hast purchased. Bring them in, and plant them in the mountain of Thine inheritance; in the place, O Lord, which Thou hast made for Thee to dwell in, in the sanctuary which Thy hands have prepared. For 4 verses The Lord reigneth for ever and ever. For the horse of Pharaoh went in with his chariots and with his horsemen into the sea, and the Lord brought again the waters of the sea upon them; but the children of Israel went on dry ground in the midst of the sea. Glory be to the Father, and to the Son, and to the Holy Spirit, both now and ever, and unto the ages of ages. Amen. THE SECOND ODE It should be noted that the Second Ode is never chanted, except only in Great Lent, during which on Tuesday only it is chanted to the end. And for each of the troparia of the Second Ode of the Canon we say, Glory to Thee, our God, glory to Thee. An Ode of Moses in the Deuteronomy. (Deut. 32: 143) After the Law had been written, again an Ode of Moses. Attend, O ye heaven, and I will speak; and let the earth hear the words of my mouth. Let my teaching be looked for as the rain, and let my words come down as the dew, as a shower upon the grass, and as the snow upon the green herb. For I have called upon the name of the Lord. Ascribe ye majesty unto our God. As for our God, His works are true, and all His ways are judgment. God is faithful, and there is no unrighteousness in Him; just and holy is the Lord. Have not children that are blameworthy sinned against Him? O perverse and crooked generation, do ye thus requite the Lord? This is a foolish people, and unwise; did not He Himself thy Father take thee for His own, and make thee, and fashion thee? Remember the days of old, consider the years of generations and generations. Ask thy father, and he will shew thee; thine elders, and they will tell thee. When the Most High divided the nations, when He scattered the sons of Adam, He set the bounds of the nations according to the number of the angels of God. And Jacob His people became the Lord's portion; Israel was the lot of His inheritance. He satisfied him in the wilderness, in burning thirst, and in a waterless land. He led him about, He instructed him, He kept him as the apple of His eye. As an eagle watcheth over his nest, and yearneth over his young, and spreading abroad his wings, receiveth them, and taketh them up upon his back; So the Lord alone did lead them, and there was no strange God with them. He brought them up on the strength of the land; He fed them with the increase of the fields. He suckled them with honey out of the rock, and oil out of the solid rock, Butter of kine, and milk of sheep, with fat of lambs and rams, of calves and kids, with the fat of kidneys of wheat; and they drank wine, the blood of the grape. So Jacob ate, and was filled; and the beloved one kicked, he waxed fat, he grew thick and broad; then he forsook God Which made him, and departed from God his Saviour. They provoked Me to anger with strange gods, and embittered Me with their abominations. They sacrificed unto demons, not to God; to gods whom they knew not; to new gods recently arisen, whom their fathers knew not. Thou hast forsaken God that begat thee, and hast forgotten God that feedeth thee.",True,B,1
632,632,632,632,632,632,"Psalms that reflect on human mortality and the fragility of life in contrast with the eternal nature of God, including meditations on time, death, and divine permanence",TF-IDF + GloVe,3,13.46,Bible,56,1For the End corrupt not by David for a pillar inscription when he escaped from the face  of Saul to the cave Have mercy on me O God have mercy on me For my soul trusts in You And in the shadow of Your wings I will hope Until lawlessness shall pass away I will cry out to God most High My God whois my benefactor He sent from heaven and saved me He gave over to disgrace those who trample me down Pause God sent out His mercy and His truth And delivered my soul from the midst of young lions Although troubled I fell asleep As for the sons of men their teeth are a weapon and arrows And their tongue is a sharp dagger Be exalted O God above the heavens And Your glory above all the earth They prepared a trap for my feet And they bowed down my soul They dug a pit before my face But they fell into it Pause My heart is ready O God My heart is ready I will sing and I will sing a psalm Awake my glory Awake harp and lyre I will arise at dawn I will give thanks to You O Lord among the peoples I will sing to You among the Gentiles For Your mercy is magnified to the heavens And Your truth to the clouds Be exalted O God above the heavens And Your glory above all the earth,True,A,0
293,293,293,293,293,293,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",SBERT,3,97.06,Psalter,147,"Praise the Lord, O Jerusalem; praise thy God, O Zion. For He hath strengthened the bars of thy gates; He hath blessed thy children within thee. He maketh peace in thy borders, and filleth thee with the fat of the wheat. He sendeth forth His commandment to the earth; His word runneth very swiftly. He giveth His snow like wool; He scattereth the mist like ashes. He casteth forth His ice like morsels; who shall stand before His cold? He shall send out His word, and melt them; His wind shall blow, and the waters shall flow. He sheweth His word unto Jacob, His statutes and His judgments unto Israel. He hath not dealt so with every nation, neither hath He shewed His judgments unto them.",False,B,3
282,282,282,282,282,282,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",TF-IDF + GloVe,3,13.46,Bible,56,1For the End corrupt not by David for a pillar inscription when he escaped from the face  of Saul to the cave Have mercy on me O God have mercy on me For my soul trusts in You And in the shadow of Your wings I will hope Until lawlessness shall pass away I will cry out to God most High My God whois my benefactor He sent from heaven and saved me He gave over to disgrace those who trample me down Pause God sent out His mercy and His truth And delivered my soul from the midst of young lions Although troubled I fell asleep As for the sons of men their teeth are a weapon and arrows And their tongue is a sharp dagger Be exalted O God above the heavens And Your glory above all the earth They prepared a trap for my feet And they bowed down my soul They dug a pit before my face But they fell into it Pause My heart is ready O God My heart is ready I will sing and I will sing a psalm Awake my glory Awake harp and lyre I will arise at dawn I will give thanks to You O Lord among the peoples I will sing to You among the Gentiles For Your mercy is magnified to the heavens And Your truth to the clouds Be exalted O God above the heavens And Your glory above all the earth,False,C,2
297,297,297,297,297,297,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",TF-IDF,3,25.2,Psalter,144,"I will exalt Thee, O God my king, and I will bless Thy name for ever, yea, for ever and ever. Every day will I bless Thee, and I will praise Thy name for ever, yea, for ever and ever. Great is the Lord, and greatly to be praised; and there is no end of His greatness. Generation and generation shall praise Thy works, and shall declare Thy might. They shall speak of the majesty of the glory of Thy holiness, and shall tell of Thy wondrous works. And they shall speak of the might of Thy marvellous acts, and shall tell of Thy majesty. They shall publish the memory of the abundance of Thy goodness, and shall exult in Thy righteousness. The Lord is full of compassion, and merciful; longsuffering, and of great mercy. The Lord is good to all, and His tender mercies are over all His works. Let all Thy works praise Thee, O Lord, and let Thy saints bless Thee. They shall speak of the glory of Thy kingdom, and tell of Thy dominion. To make known to the sons of men Thy dominion, and the glorious majesty of Thy kingdom. Thy kingdom is an everlasting kingdom, and Thy dominion endureth throughout all generations. The Lord is faithful in all His words, and holy in all His works. The Lord upholdeth all that fall, and raiseth up all those that be cast down. The eyes of all look unto Thee in hope, and Thou givest them their meat in due season. Thou openest Thine hand, and fillest with Thy favour every living thing. The Lord is righteous in all His ways, and holy in all His works. The Lord is nigh unto all them that call upon Him, to all that call upon Him in truth. He will fulfil the desire of them that fear Him; He also will hear their supplication, and will save them. The Lord preserveth all them that love Him, but all the sinners will He destroy. My mouth shall speak the praise of the Lord; and let all flesh bless His holy name for ever, yea, for ever and ever.",False,A,1
287,287,287,287,287,287,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",BERT,3,89.55,Psalter,49,"The God of gods, even the Lord, hath spoken, and called the earth from the rising of the sun unto the going down thereof. Out of Zion is the comeliness of His beauty. God, our God, shall come manifestly, and shall not keep silence. A fire shall burn before Him, and a mighty tempest shall be round about Him. He shall summon the heaven above, and the earth, that He may judge His people. Gather His saints together unto Him, those that have established His covenant upon sacrifices. And the heavens shall declare His righteousness; for God is judge. Hear, O My people, and I will speak to thee, O Israel; and I will testify against thee; I am God, even thy God. I will not reprove thee for sacrifices, for thy whole burntofferings are continually before Me. I will not welcome bullocks out of thy house, nor he goats out of thy flocks. For all the beasts of the field are Mine, the cattle upon the mountains, and the oxen. I know all the fowls of the air, and the beauty of the fields is Mine. If I were hungry, I would not tell thee, for the world is Mine, and the fulness thereof. Will I eat the flesh of bulls, or drink the blood of goats? Offer unto God a sacrifice of praise, and pay thy vows unto the Most High. And call upon me in the day of thy trouble, and I will deliver thee; and thou shalt glorify Me. But unto the sinner God said, Why dost thou declare My statutes, and takest My covenant in thy mouth? Thou hast hated instruction, and hast cast My words behind thee. When thou sawest a thief, then thou didst run with him, and hast been partaker with the adulterer. Thy mouth hath multiplied evil, and thy tongue hath framed deceits. Thou satest and spakest against thy brother, and laidst a scandal against thy mother's son. These things hast thou done, and I kept silence. Thou thoughtest wickedly that I should be like unto thee; but I will reprove thee, and set thy sins before thy face. Now understand this, ye that forget God, lest He snatch you away, and there be none to deliver. A sacrifice of praise shall glorify Me, and there is the way wherein I will shew him My salvation.",False,D,0
810,810,810,810,810,810,God with with us,TF-IDF + GloVe,1,16.0,Bible,79,1For the End concerning things that shall be changed a testimony for Asaph a psalm  concerning the Assyrian Give heed O You who shepherd Israel Reveal Yourself O You who lead Joseph like a flock Who sit upon the cherubim Raise up Your power Before Ephraim Benjamin and Manasseh And come for our salvation O God convert us And reveal Your face and we shall be saved O Lord God of hosts How long will You be angry with the prayer of Your servant Will You feed us the bread of tears And will You give us as drink tears in measure You made us an offense to our neighbors And our enemies sneered at us O Lord God convert us And reveal Your face and we shall be saved Pause You removed a vineyard from Egypt You cast out the nations and planted it You prepared the way before it And You planted its roots and the earth was filled Its shade covered the mountains And its vines the cedars of God Its branches reached to the sea And its shoots as far as the river Why did You pull down its hedge And all who pass on the road gather its grapes A wild swine from the forest laid it waste A solitary wild beast devoured it O God of hosts convert us now Look down from heaven and behold And visit this vineyard Which Your right hand planted and perfect it And visit the son of man whom You strengthened for Yourself It was set on fire and uprooted But they shall perish at the rebuke of Your face Let Your hand be upon the man of Your right hand And upon the son of man whom You strengthened for Yourself Then we will not turn away from You You will give us life and we will call upon Your name O Lord God of hosts convert us and reveal Your face and we shall be saved,True,D,3
825,825,825,825,825,825,God with with us,TF-IDF,1,42.54,Bible,67,For the End a psalm of an ode by David Let God arise and let His enemies be scattered And let those who hate Him flee from before His face As smoke vanishes so let them vanish As wax melts before the fire So let the sinners perish from the face of God And let the righteous be glad Let them greatly rejoice before God Let them be glad with merriment Sing to God sing to His name Make ready the way for Him Who rides upon the sunset His name is the Lord And greatly rejoice before Him Let them be troubled before His face He who is the father of orphans and the judge of widows God is in His holy place God settles the solitary in a house With courage He leads out those in bondage Likewise those who rebel who dwell in tombs O God when You went forth before Your people When You passed through the desert Pause The earth shook truly the heavens let the rain fall Before the face of the God of Sinai Before the face of the God of Israel You O God willingly grant rain to Your inheritance And it was weakened but You restored it Your creatures are dwelling in it In Your goodness O God You provide for the poor The Lord will give His word To those proclaiming the gospel with great power He who is the King of hosts of the beloved That He may divide the booty for the beauty of the house If you fall asleep in the midst of your portions You will have the wings of a dove all covered with silver And her back with yellow gold Pause When the heavenly One appoints kings over it They shall become as white as the snow on Zalmon The mountain of God is a fertile mountain A mountain richly curdled with milk a fat mountain Why do you think about other mountains richly curdled with milk This is the mountain God consented to dwell in Truly the Lord will lodge in it to the end Gods chariot is ten thousandfold Thousands abounding in numbers The Lord is among them at Sinai in the holy place You ascended on high You led captivity captive You received gifts for mankind Truly for the disobedient so they may dwell there The Lord God is blessed Blessed is the Lord from day to day The God of our salvation will bring prosperity upon us Pause Our God is the God who saves us And the issues of death belong to the Lords Lord But God will crush the heads of His enemies The hairy head of those who continue in their transgressions The Lord said I will return from Bashan I will return in the depths of the sea So your foot may be dipped in blood The tongue of your dogs in the blood of your enemies Your processionals were seen O God The processionals of my God and my King in the holy place The rulers drew near singers followed after In the midst of them came young maidens playing timbrels Bless God in the churches The Lord from the fountains of Israel There is the young Benjamin in ecstasy The rulers of Judea are their leaders The rulers of Zebulun and Naphtali Give command O God to Your power Strengthen O God what You accomplished in us Because of Your temple at Jerusalem Kings will bring gifts to You Rebuke the wild beasts of the reed The herd of bulls among the heifers of the peoples Lest they shut out those proven in silver Scatter the nations that desire wars Ambassadors shall come out of Egypt Ethiopia shall draw near to stretch out its hand to God Sing to God you kingdoms of the earth sing to the Lord Pause Sing to God who rides upon the heaven of heavens towards the east Behold He will speak with His voice a voice of power Give glory to God His magnificence is over Israel And His power is in the clouds God is wondrous in His saints The God of Israel shall give power and strength to His people Blessed is God,True,C,2
823,823,823,823,823,823,God with with us,SBERT,1,96.2,Psalter,147,"Praise the Lord, O Jerusalem; praise thy God, O Zion. For He hath strengthened the bars of thy gates; He hath blessed thy children within thee. He maketh peace in thy borders, and filleth thee with the fat of the wheat. He sendeth forth His commandment to the earth; His word runneth very swiftly. He giveth His snow like wool; He scattereth the mist like ashes. He casteth forth His ice like morsels; who shall stand before His cold? He shall send out His word, and melt them; His wind shall blow, and the waters shall flow. He sheweth His word unto Jacob, His statutes and His judgments unto Israel. He hath not dealt so with every nation, neither hath He shewed His judgments unto them.",True,A,1
815,815,815,815,815,815,God with with us,BERT,1,72.87,Psalter,34,"Judge Thou, O Lord, them that do me injustice; fight against them that fight against me. Take hold of weapon and buckler, and rise up for mine help. Draw out the sword, and stop the way against them that persecute me; say unto my soul, I am Thy salvation. Let them be ashamed and confounded that seek after my soul; let them be turned back and put to shame that devise evil against me. Let them become as chaff before the face of the wind, and let the angel of the Lord afflict them. Let their way be dark and slippery, and let the angel of the Lord pursue them. For without cause have they hid for me destruction in their snare; without cause have they reproached my soul. Let a snare come upon him unawares, and let the snare that he hath hid catch himself; and into that very snare let him fall. But my soul shall exult in the Lord; it shall delight in His salvation. All my bones shall say, Lord, O Lord, who is like unto Thee, Which deliverest the poor from the hand of them that are too strong for him, yea, the poor and needy from them that spoil him? Unjust witnesses did rise up; they charged me with things that I knew not. They rewarded me evil for good, and barrenness to my soul. But as for me, when they troubled me, I put on sackcloth, and humbled my soul with fasting; and my prayer shall return into mine own bosom. I sought to please, as though it had been my neighbour or brother; I humbled myself, as one that is mourning and sad of countenance. But they rejoiced against me, and gathered themselves together; plagues were gathered together upon me, and I knew it not. They were scattered, yet they were not pricked at the heart. They tempted me, they scoffed at me with scorn, they gnashed upon me with their teeth. Lord, when wilt Thou look upon me? Rescue my soul from their mischief, mine onlybegotten one from the lions. I will give Thee thanks in the great congregation; I will praise Thee among a mighty people. Let not them that are my enemies wrongfully rejoice over me, they that hate me without a cause, and wink with the eyes. For they spake unto me peaceably indeed, but in their anger they devised deceits. Yea, they opened their mouth wide against me; they said, Aha, aha, our eyes have seen it. This Thou hast seen, O Lord, keep not silence; O Lord, be not far from me. Arise, O Lord, and attend to my judgment, even unto my cause, my God and my Lord. Judge me, O Lord, according to Thy righteousness; let them not rejoice over me, O Lord my God. Let them not say in their hearts, Aha, aha, it is well to our soul; neither let them say, We have swallowed him up. Let them be ashamed and brought to confusion together that rejoice at my woes. Let them be clothed with shame and confusion that speak great words against me. Let them exult and be glad, that favour my righteous cause; yea, let them that desire the peace of Thy servant say continually, Let the Lord be magnified. And my tongue shall speak of Thy righteousness, and of Thy praise all the day long.",True,B,0
437,437,437,437,437,437,“Psalms that contrast human mortality with divine eternity and reflect on the fleeting nature of life”,BERT,3,71.88,Psalter,16,"Hear my right, O Lord; attend unto my supplication. Give ear unto my prayer, that goeth not out of feigned lips. Let my judgment come forth from Thy presence; let mine eyes behold the things that are equal. Thou hast proved mine heart; Thou hast visited it in the night; Thou hast tried me by fire, and unrighteousness hath not been found in me. That my mouth may not speak the works of men, for the sake of the words of Thy lips have I kept hard ways. Set Thou my goings in Thy paths, that my footsteps slip not. I have cried, for Thou hast heard me, O God; incline Thine ear unto me, and hear my words. Shew Thy marvellous mercies, O Thou that savest them which put their hope in Thee. From them that have resisted Thy right hand, keep me, O Lord, as the apple of Thine eye. Thou wilt shelter me with the covert of Thy wings, from the face of the ungodly that have troubled me. Mine enemies have compassed my soul; they are inclosed in their own fat, their mouth hath spoken proudly. They cast me forth, and now have compassed me about; they have set their eyes bowing down to the earth. They have taken me like as a lion that is ready for his prey, and as it were a young lion lurking in secret places. Arise, O Lord, prevent them, and supplant them; deliver my soul from the ungodly, Thy sword from the enemies of Thine hand. From Thy few of the earth, O Lord, do Thou separate them in their life; their belly is filled with Thy hid treasures. They have satisfied themselves with swine, and have left the rest of their substance to their babes. As for me, I shall appear before Thy face in righteousness; I shall be satisfied when Thy glory appeareth unto me.",True,C,3
440,440,440,440,440,440,“Psalms that contrast human mortality with divine eternity and reflect on the fleeting nature of life”,SBERT,3,97.49,Psalter,150,"Praise God in His holy ones; praise Him in the firmament of His power. Praise Him for His mighty acts; praise Him according to the multitude of His greatness. Praise Him with the sound of the trumpet; praise Him with the psaltery and harp. Praise Him with the timbrel and dance; praise Him with the strings and pipe. Praise Him with the tuneful cymbals; praise Him with the joyful cymbals. Let everything that hath breath praise the Lord. I was the least among my brethren, and the youngest in the house of my father; I shepherded my father's sheep. My hands made an instrument, and my fingers tuned a psaltery. And who shall tell my Lord? The Lord Himself shall hear. He sent His angel, and took me from my father's sheep, and anointed me with the oil of His anointing. My brethren were comely and tall, but the Lord took not pleasure in them. I went forth to meet the Philistine, and he cursed me by his idols. But I drew his own sword, and cut off his head; and I took away the reproach from the sons of Israel. THE NINE ODES THE FIRST ODE An Ode of Moses in the Exodus. (Exodus 15: 119) When he had altogether drowned Pharaoh in the deep, Moses said, Let us sing unto the Lord, for He is gloriously glorified. Let us sing unto the Lord, for He is gloriously glorified; the horse and his rider hath He thrown into the sea. He was to me a helper and protector for salvation. He is my God, and I will glorify Him; my father's God, and I will exalt Him. The Lord breaking wars; LORD is His name. Pharaoh's chariots and his hosts hath He cast into the sea; the chosen mounted captains hath He plunged into the Red Sea. He covered them with the sea; they sank into the depths as a stone. Thy right hand, O Lord, is glorified in strength; Thy right hand, O Lord, hath dashed in pieces the enemy; and in the abundance of Thy glory hast Thou crushed the adversaries. Thou sentest forth Thy wrath; it consumed them as stubble. And through the breath of Thine anger the waters parted asunder; the waters were congealed as a wall, the waves were congealed in the midst of the sea. For 14 verses The enemy said, I will pursue, I will overtake, I will divide the spoil, I will satisfy my soul, I will destroy with my sword; my right hand shall have the dominion. Thou sentest forth Thy wind, the sea covered them; they sank as lead in the mighty water. For 12 verses Who is like unto Thee, O Lord, among the gods? Who is like Thee, glorious in holiness, marvellous in glories, doing wonders? Thou stretchedst out Thy right hand; the earth swallowed them. For 10 verses Thou in Thy righteousness hast guided this Thy people which Thou hast redeemed; Thou calledst them in Thy strength to Thy holy habitation. The nations heard, and were angry; pangs took hold upon the inhabitants of Philistia. For 8 verses Then the princes of Edom made haste, the princes also of the Moabites; trembling took hold upon them; all the inhabitants of Canaan melted away. Let fear and trembling fall upon them; by the greatness of Thine arm let them become as stone, For 6 verses Till Thy people pass over, O Lord; till they pass over, this people, which Thou hast purchased. Bring them in, and plant them in the mountain of Thine inheritance; in the place, O Lord, which Thou hast made for Thee to dwell in, in the sanctuary which Thy hands have prepared. For 4 verses The Lord reigneth for ever and ever. For the horse of Pharaoh went in with his chariots and with his horsemen into the sea, and the Lord brought again the waters of the sea upon them; but the children of Israel went on dry ground in the midst of the sea. Glory be to the Father, and to the Son, and to the Holy Spirit, both now and ever, and unto the ages of ages. Amen. THE SECOND ODE It should be noted that the Second Ode is never chanted, except only in Great Lent, during which on Tuesday only it is chanted to the end. And for each of the troparia of the Second Ode of the Canon we say, Glory to Thee, our God, glory to Thee. An Ode of Moses in the Deuteronomy. (Deut. 32: 143) After the Law had been written, again an Ode of Moses. Attend, O ye heaven, and I will speak; and let the earth hear the words of my mouth. Let my teaching be looked for as the rain, and let my words come down as the dew, as a shower upon the grass, and as the snow upon the green herb. For I have called upon the name of the Lord. Ascribe ye majesty unto our God. As for our God, His works are true, and all His ways are judgment. God is faithful, and there is no unrighteousness in Him; just and holy is the Lord. Have not children that are blameworthy sinned against Him? O perverse and crooked generation, do ye thus requite the Lord? This is a foolish people, and unwise; did not He Himself thy Father take thee for His own, and make thee, and fashion thee? Remember the days of old, consider the years of generations and generations. Ask thy father, and he will shew thee; thine elders, and they will tell thee. When the Most High divided the nations, when He scattered the sons of Adam, He set the bounds of the nations according to the number of the angels of God. And Jacob His people became the Lord's portion; Israel was the lot of His inheritance. He satisfied him in the wilderness, in burning thirst, and in a waterless land. He led him about, He instructed him, He kept him as the apple of His eye. As an eagle watcheth over his nest, and yearneth over his young, and spreading abroad his wings, receiveth them, and taketh them up upon his back; So the Lord alone did lead them, and there was no strange God with them. He brought them up on the strength of the land; He fed them with the increase of the fields. He suckled them with honey out of the rock, and oil out of the solid rock, Butter of kine, and milk of sheep, with fat of lambs and rams, of calves and kids, with the fat of kidneys of wheat; and they drank wine, the blood of the grape. So Jacob ate, and was filled; and the beloved one kicked, he waxed fat, he grew thick and broad; then he forsook God Which made him, and departed from God his Saviour. They provoked Me to anger with strange gods, and embittered Me with their abominations. They sacrificed unto demons, not to God; to gods whom they knew not; to new gods recently arisen, whom their fathers knew not. Thou hast forsaken God that begat thee, and hast forgotten God that feedeth thee.",True,B,2
